ICAO,YEAR,PHASE,STND,RWY,SMPL,REF_MEAN,REF_P20,REF_P05,REF_P15,REF_PBWG
LTFM,2023,ARR,126,36,48,5.979166666666666,5,4,4,4
LTFM,2023,ARR,127,16R,26,19.923076923076923,16,14,15,14.5
LTFM,2023,ARR,127,17L,40,7.025,6,5,5,5
LTFM,2023,ARR,127,18,6,6,5,5,5,5
LTFM,2023,ARR,127,34L,62,20.822580645161292,18,14,16.3,15.15
LTFM,2023,ARR,127,35R,76,8.618421052631579,7,6,7,6.5
LTFM,2023,ARR,127,36,52,4.9423076923076925,4,3.5500000000000003,4,3.7750000000000004
LTFM,2023,ARR,128,16R,29,20.96551724137931,19,17.4,19,18.2
LTFM,2023,ARR,128,17L,29,7.310344827586207,6.6000000000000005,5.4,6,5.7
LTFM,2023,ARR,128,18,13,5.615384615384615,5,4,4.8,4.4
LTFM,2023,ARR,128,34L,61,21.9672131147541,18,16,17,16.5
LTFM,2023,ARR,128,35R,68,8.808823529411764,7,7,7,7
LTFM,2023,ARR,128,36,54,4.722222222222222,4,3,4,3.5
LTFM,2023,ARR,129,16R,21,21.047619047619047,18,16,18,17
LTFM,2023,ARR,129,17L,34,7.705882352941177,6.6000000000000005,6,6,6
LTFM,2023,ARR,129,18,6,5.333333333333333,4,4,4,4
LTFM,2023,ARR,129,34L,46,21.67391304347826,18,15.25,17,16.125
LTFM,2023,ARR,129,35R,74,9.162162162162161,7.600000000000001,7,7,7
LTFM,2023,ARR,129,36,49,4.857142857142857,4,3,4,3.5
LTFM,2023,ARR,130,16R,13,20.76923076923077,17.4,14.600000000000001,16.6,15.600000000000001
LTFM,2023,ARR,130,17L,33,7.909090909090908,7,5.6,6.8,6.199999999999999
LTFM,2023,ARR,130,18,7,4.142857142857143,4,2.6,3.8,3.2
LTFM,2023,ARR,130,34L,30,22.6,20,16.9,18.7,17.799999999999997
LTFM,2023,ARR,130,35R,55,9.781818181818181,8,7,8,7.5
LTFM,2023,ARR,130,36,42,4.761904761904762,4,4,4,4
LTFM,2023,ARR,131,16R,12,20.666666666666668,19,18.55,19,18.775
LTFM,2023,ARR,131,17L,24,7.916666666666667,7,6,6.449999999999999,6.225
LTFM,2023,ARR,131,18,7,4.714285714285714,3.2,2.3,2.9,2.5999999999999996
LTFM,2023,ARR,131,34L,14,21.857142857142858,19.2,16.3,17.95,17.125
LTFM,2023,ARR,131,35R,29,9.344827586206897,8,7,8,7.5
LTFM,2023,ARR,131,36,47,4.702127659574468,4,3,3.8999999999999995,3.4499999999999997
LTFM,2023,ARR,132,16R,2,18.5,17.6,17.15,17.45,17.299999999999997
LTFM,2023,ARR,132,17L,5,3.8,3.6,2.4,3.2,2.8
LTFM,2023,ARR,132,18,1,7,7,7,7,7
LTFM,2023,ARR,132,34L,10,19.5,17.6,12.149999999999999,16.7,14.424999999999999
