ICAO,YEAR,PHASE,STND,RWY,SMPL,REF_MEAN,REF_P20,REF_P05,REF_P15,REF_PBWG
EGLL,2023,DEP,405,09L,2,44.5,43.599999999999994,43.150000000000006,43.45,43.300000000000004
EGLL,2023,DEP,405,09R,376,24.888297872340427,20,17,19,18
EGLL,2023,DEP,405,27L,470,21.44255319148936,17,15,17,16
EGLL,2023,DEP,405,27R,479,27.018789144050103,23,19.900000000000002,21.700000000000003,20.800000000000004
EGLL,2023,DEP,406,09L,2,30,30,30,30,30
EGLL,2023,DEP,406,09R,362,24.30386740331492,20,17,19,18
EGLL,2023,DEP,406,27L,452,20.92035398230088,17,14,16,15
EGLL,2023,DEP,406,27R,454,26.008810572687224,21,18.650000000000002,21,19.825000000000003
EGLL,2023,DEP,407,09L,2,37,28,23.5,26.5,25
EGLL,2023,DEP,407,09R,330,23.34848484848485,20,17,19,18
EGLL,2023,DEP,407,27L,409,19.960880195599024,16,13,15,14
EGLL,2023,DEP,407,27R,415,25.19277108433735,21,17.700000000000003,20,18.85
EGLL,2023,DEP,408,09L,1,28,28,28,28,28
EGLL,2023,DEP,408,09R,243,22.54320987654321,19,17,18,17.5
EGLL,2023,DEP,408,27L,313,19.792332268370604,15.400000000000006,13,15,14
EGLL,2023,DEP,408,27R,306,23.947712418300654,20,16,19,17.5
EGLL,2023,DEP,409,09L,1,30,30,30,30,30
EGLL,2023,DEP,409,09R,292,22.75,19,15.55,18,16.775
EGLL,2023,DEP,409,27L,376,19.215425531914896,15,13,15,14
EGLL,2023,DEP,409,27R,393,24.730279898218825,20,17,19,18
EGLL,2023,DEP,410,09L,1,31,31,31,31,31
EGLL,2023,DEP,410,09R,344,23.680232558139526,20,17,19,18
EGLL,2023,DEP,410,27L,403,20.459057071960302,16,14,15.299999999999997,14.649999999999999
EGLL,2023,DEP,410,27R,445,25.28314606741573,21,18,20,19
EGLL,2023,DEP,410R,09R,1,15,15,15,15,15
