ICAO,RANGE,CLASS,RWY,C40_SECT,N,REF_P20,REF_P05,REF_P15,REF_PBWG,C100_SECT,PHASE
EDDM,100NM,LJ,26R,NA,64,19.276666666666664,18.2225,18.718333333333334,18.470416666666665,"(0,75]",DEP
EDDM,100NM,LJ,26R,NA,1,19.166666666666668,19.166666666666668,19.166666666666668,19.166666666666668,"(75,150]",DEP
EDDM,100NM,LJ,26R,NA,2,17.953333333333333,17.33833333333333,17.74833333333333,17.54333333333333,"(150,220]",DEP
EDDM,100NM,LJ,26R,NA,349,19.583333333333332,18.446666666666665,19.333333333333332,18.89,"(220,360]",DEP
EDDM,100NM,LP,08L,NA,4,36.75333333333333,35.87583333333333,36.46083333333333,36.16833333333334,"(220,360]",DEP
EDDM,100NM,LP,08R,NA,1,41.083333333333336,41.083333333333336,41.083333333333336,41.083333333333336,"(75,150]",DEP
EDDM,100NM,LP,26L,NA,3,38.7,38.550000000000004,38.65,38.6,"(220,360]",DEP
EDDM,100NM,LP,26R,NA,1,42.016666666666666,42.016666666666666,42.016666666666666,42.016666666666666,"(220,360]",DEP
EDDM,100NM,LT,08L,NA,8,26.37,25.730833333333337,26.29416666666667,26.012500000000003,"(0,75]",DEP
EDDM,100NM,LT,08L,NA,1,29.5,29.5,29.5,29.5,"(150,220]",DEP
EDDM,100NM,LT,08L,NA,43,28.10666666666667,27.463333333333335,27.975,27.719166666666666,"(220,360]",DEP
EDDM,100NM,LT,08R,NA,5,26.576666666666668,25.706666666666667,26.286666666666665,25.996666666666666,"(0,75]",DEP
EDDM,100NM,LT,08R,NA,11,27.616666666666667,26.6,27.275,26.9375,"(75,150]",DEP
EDDM,100NM,LT,08R,NA,19,27.88,26.675,27.785000000000004,27.230000000000004,"(150,220]",DEP
EDDM,100NM,LT,08R,NA,20,30.64,28.22416666666667,29.894166666666667,29.05916666666667,"(220,360]",DEP
EDDM,100NM,LT,26L,NA,3,29.773333333333333,28.243333333333332,29.263333333333335,28.753333333333334,"(0,75]",DEP
EDDM,100NM,LT,26L,NA,13,29.26666666666667,28.81666666666667,29.01,28.913333333333334,"(75,150]",DEP
EDDM,100NM,LT,26L,NA,27,27.553333333333335,23.483333333333334,26.430000000000003,24.95666666666667,"(150,220]",DEP
EDDM,100NM,LT,26L,NA,39,29.803333333333335,26.270000000000003,29.233333333333334,27.75166666666667,"(220,360]",DEP
EDDM,100NM,LT,26R,NA,13,27.82333333333333,26.14333333333333,27.343333333333334,26.743333333333332,"(0,75]",DEP
EDDM,100NM,LT,26R,NA,1,34.666666666666664,34.666666666666664,34.666666666666664,34.666666666666664,"(150,220]",DEP
EDDM,100NM,LT,26R,NA,68,27.196666666666665,25.009166666666665,26.895,25.952083333333334,"(220,360]",DEP
EDDM,100NM,MJ,08L,NA,3946,16.683333333333334,15.966666666666667,16.5,16.233333333333334,"(0,75]",DEP
EDDM,100NM,MJ,08L,NA,432,16.416666666666668,15.666666666666666,16.21083333333333,15.938749999999999,"(75,150]",DEP
EDDM,100NM,MJ,08L,NA,291,17.933333333333334,17.2,17.766666666666666,17.483333333333334,"(150,220]",DEP
EDDM,100NM,MJ,08L,NA,16398,17.1,16.466666666666665,16.933333333333334,16.7,"(220,360]",DEP
EDDM,100NM,MJ,08R,NA,1315,17.466666666666665,16.666666666666668,17.25,16.958333333333336,"(0,75]",DEP
EDDM,100NM,MJ,08R,NA,9017,16.55,15.9,16.383333333333333,16.141666666666666,"(75,150]",DEP
EDDM,100NM,MJ,08R,NA,7817,17.7,16.966666666666665,17.516666666666666,17.241666666666667,"(150,220]",DEP
EDDM,100NM,MJ,08R,NA,5387,19.2,18.183333333333334,18.964999999999996,18.574166666666663,"(220,360]",DEP
EDDM,100NM,MJ,26L,NA,2644,18.5,17.552500000000002,18.274166666666666,17.913333333333334,"(0,75]",DEP
EDDM,100NM,MJ,26L,NA,16578,16.583333333333332,15.866666666666667,16.409166666666664,16.137916666666666,"(75,150]",DEP
EDDM,100NM,MJ,26L,NA,14048,16.916666666666668,16.116666666666667,16.716666666666665,16.416666666666664,"(150,220]",DEP
EDDM,100NM,MJ,26L,NA,12742,17.283333333333335,16.466666666666665,17.066666666666666,16.766666666666666,"(220,360]",DEP
EDDM,100NM,MJ,26R,NA,7005,17.333333333333332,16.616666666666667,17.15,16.883333333333333,"(0,75]",DEP
EDDM,100NM,MJ,26R,NA,283,16.773333333333333,16.005,16.566666666666666,16.285833333333333,"(75,150]",DEP
EDDM,100NM,MJ,26R,NA,107,17.37666666666667,16.41,16.983333333333334,16.696666666666665,"(150,220]",DEP
EDDM,100NM,MJ,26R,NA,28549,17.316666666666666,16.566666666666666,17.133333333333333,16.85,"(220,360]",DEP
EDDM,100NM,MT,08L,NA,4,21.44,21.335,21.405,21.37,"(0,75]",DEP
EDDM,100NM,MT,08L,NA,14,21.016666666666666,20.464166666666667,20.765833333333333,20.615000000000002,"(75,150]",DEP
EDDM,100NM,MT,08L,NA,332,23.273333333333333,22.259166666666665,22.994166666666665,22.626666666666665,"(220,360]",DEP
EDDM,100NM,MT,08R,NA,2,33.016666666666666,32.96666666666667,33,32.983333333333334,"(0,75]",DEP
EDDM,100NM,MT,08R,NA,400,21.4,20.680833333333336,21.261666666666663,20.971249999999998,"(75,150]",DEP
EDDM,100NM,MT,08R,NA,5,24.406666666666666,23.976666666666667,24.263333333333335,24.12,"(150,220]",DEP
EDDM,100NM,MT,08R,NA,4,24.10333333333333,22.21333333333333,23.473333333333333,22.843333333333334,"(220,360]",DEP
EDDM,100NM,MT,26L,NA,2,35.199999999999996,35.1875,35.19583333333333,35.19166666666666,"(0,75]",DEP
EDDM,100NM,MT,26L,NA,791,20.683333333333334,19.6,20.416666666666668,20.008333333333333,"(75,150]",DEP
EDDM,100NM,MT,26L,NA,17,22.25333333333333,21.606666666666666,22.03333333333333,21.82,"(150,220]",DEP
EDDM,100NM,MT,26L,NA,257,22.85,21.7,22.60666666666667,22.153333333333336,"(220,360]",DEP
EDDM,100NM,MT,26R,NA,8,21.433333333333334,20.256666666666668,20.820833333333336,20.53875,"(0,75]",DEP
EDDM,100NM,MT,26R,NA,2,22.82,22.805,22.815,22.810000000000002,"(75,150]",DEP
EDDM,100NM,MT,26R,NA,330,24.033333333333335,22.676666666666666,23.678333333333335,23.177500000000002,"(220,360]",DEP
