ICAO,YEAR,PHASE,STND,RWY,SMPL,REF_MEAN,REF_P20,REF_P05,REF_P15,REF_PBWG
LTFM,2023,DEP,H44R,35L,24,13.291666666666666,8.600000000000001,8,8,8
LTFM,2023,DEP,H44R,36,70,9.457142857142859,6.800000000000001,5,6,5.5
LTFM,2023,DEP,H45,17R,1,12,12,12,12,12
LTFM,2023,DEP,H45,36,1,18,18,18,18,18
LTFM,2023,DEP,H45G1,36,1,15,15,15,15,15
LTFM,2023,DEP,H45G2,35L,1,10,10,10,10,10
LTFM,2023,DEP,H45G3,35L,1,21,21,21,21,21
LTFM,2023,DEP,H45G4,35L,1,14,14,14,14,14
LTFM,2023,DEP,H45L,17R,4,33,20.6,15.65,18.95,17.3
LTFM,2023,DEP,H45L,18,11,10.909090909090908,7,6,7,6.5
LTFM,2023,DEP,H45L,34R,1,21,21,21,21,21
LTFM,2023,DEP,H45L,35L,22,13.954545454545455,10,8,9.15,8.575
LTFM,2023,DEP,H45L,35R,2,21.5,21.2,21.05,21.15,21.1
LTFM,2023,DEP,H45L,36,66,8.378787878787879,5,4,5,4.5
LTFM,2023,DEP,H45R,16R,1,55,55,55,55,55
LTFM,2023,DEP,H45R,17R,4,20.5,13.600000000000001,13.149999999999999,13.45,13.299999999999999
LTFM,2023,DEP,H45R,18,15,10.333333333333334,5,5,5,5
LTFM,2023,DEP,H45R,35L,15,12.866666666666667,9,7.1000000000000005,9,8.05
LTFM,2023,DEP,H45R,35R,1,8,8,8,8,8
LTFM,2023,DEP,H45R,36,66,9.045454545454545,6,5,6,5.5
LTFM,2023,DEP,H46,17R,2,17.5,16.6,16.15,16.45,16.299999999999997
LTFM,2023,DEP,H46,18,5,10.4,8.4,6.6000000000000005,7.8,7.2
LTFM,2023,DEP,H46,35L,3,11.666666666666666,9.799999999999999,9.200000000000001,9.600000000000001,9.400000000000002
LTFM,2023,DEP,H46,36,5,7.2,6,6,6,6
LTFM,2023,DEP,H46G1,35L,1,9,9,9,9,9
LTFM,2023,DEP,H46G2,36,1,13,13,13,13,13
LTFM,2023,DEP,H46G3,36,1,17,17,17,17,17
LTFM,2023,DEP,H46G4,36,1,8,8,8,8,8
LTFM,2023,DEP,H46L,17R,3,51.333333333333336,31.799999999999997,26.7,30.1,28.4
LTFM,2023,DEP,H46L,18,13,9.076923076923077,5.800000000000001,5,5,5
LTFM,2023,DEP,H46L,35L,12,12.333333333333334,9.2,8,8.65,8.325
LTFM,2023,DEP,H46L,35R,2,11.5,11.2,11.05,11.15,11.100000000000001
LTFM,2023,DEP,H46L,36,43,8.930232558139535,6.4,5,6,5.5
LTFM,2023,DEP,H46R,17L,1,16,16,16,16,16
LTFM,2023,DEP,H46R,17R,5,29.2,9,9,9,9
LTFM,2023,DEP,H46R,18,19,8.894736842105264,6,5,5.699999999999999,5.35
LTFM,2023,DEP,H46R,35L,15,11.866666666666667,7,5.7,7,6.35
LTFM,2023,DEP,H46R,35R,4,9.5,8.2,7.300000000000001,7.9,7.6000000000000005
LTFM,2023,DEP,H46R,36,41,11.121951219512193,6,5,6,5.5
