ICAO,RANGE,CLASS,RWY,C40_SECT,N,REF_P20,REF_P05,REF_P15,REF_PBWG,C100_SECT,PHASE
EDDF,100NM,LJ,NA,NA,1,26.05,26.05,26.05,26.05,"(0,210]",DEP
EDDF,100NM,LT,07C,NA,12,27.506666666666664,27.075833333333332,27.24583333333333,27.16083333333333,"(0,210]",DEP
EDDF,100NM,LT,07C,NA,4,30.656666666666666,29.276666666666664,30.196666666666665,29.736666666666665,"(265,360]",DEP
EDDF,100NM,LT,07R,NA,7,26.8,26.128333333333334,26.618333333333332,26.373333333333335,"(0,210]",DEP
EDDF,100NM,LT,07R,NA,1,30.366666666666667,30.366666666666667,30.366666666666667,30.366666666666667,"(265,360]",DEP
EDDF,100NM,LT,18,NA,59,24.6,22.98166666666667,23.71333333333333,23.3475,"(0,210]",DEP
EDDF,100NM,LT,18,NA,11,27.85,25.21666666666667,27.541666666666668,26.37916666666667,"(210,265]",DEP
EDDF,100NM,LT,18,NA,19,27.950000000000003,23.988333333333333,26.610000000000003,25.299166666666668,"(265,360]",DEP
EDDF,100NM,LT,25C,NA,14,27.89666666666667,25.583333333333332,27.72833333333333,26.655833333333334,"(0,210]",DEP
EDDF,100NM,LT,25C,NA,3,31.793333333333337,31.423333333333336,31.67,31.546666666666667,"(265,360]",DEP
EDDF,100NM,LT,25L,NA,17,27.336666666666666,26.476666666666667,26.996666666666666,26.736666666666665,"(0,210]",DEP
EDDF,100NM,LT,25L,NA,4,28.836666666666666,26.796666666666667,28.156666666666666,27.476666666666667,"(265,360]",DEP
EDDF,100NM,MJ,07C,NA,16633,16.3,15.633333333333333,16.133333333333333,15.883333333333333,"(0,210]",DEP
EDDF,100NM,MJ,07C,NA,299,17.593333333333334,16.73166666666667,17.416666666666668,17.07416666666667,"(210,265]",DEP
EDDF,100NM,MJ,07C,NA,6189,17.25,16.5,17.05,16.775,"(265,360]",DEP
EDDF,100NM,MJ,07R,NA,473,16.433333333333334,15.843333333333334,16.283333333333335,16.063333333333333,"(0,210]",DEP
EDDF,100NM,MJ,07R,NA,11,18.283333333333335,16.958333333333332,18.108333333333334,17.53333333333333,"(210,265]",DEP
EDDF,100NM,MJ,07R,NA,200,17.163333333333334,16.429166666666667,16.980833333333333,16.705,"(265,360]",DEP
EDDF,100NM,MJ,18,NA,80845,15.75,15.083333333333334,15.583333333333334,15.333333333333334,"(0,210]",DEP
EDDF,100NM,MJ,18,NA,9747,17.783333333333335,16.933333333333334,17.566666666666666,17.25,"(210,265]",DEP
EDDF,100NM,MJ,18,NA,5615,19.016666666666666,18.083333333333332,18.783333333333335,18.433333333333334,"(265,360]",DEP
EDDF,100NM,MJ,25C,NA,19685,18.433333333333334,16.9,18.1,17.5,"(0,210]",DEP
EDDF,100NM,MJ,25C,NA,292,18.103333333333335,17.336666666666666,17.944166666666668,17.640416666666667,"(210,265]",DEP
EDDF,100NM,MJ,25C,NA,12968,18.766666666666666,17.683333333333334,18.5,18.09166666666667,"(265,360]",DEP
EDDF,100NM,MJ,25L,NA,998,16.55,15.95,16.4,16.174999999999997,"(0,210]",DEP
EDDF,100NM,MJ,25L,NA,36,17.733333333333334,17.358333333333334,17.6,17.479166666666668,"(210,265]",DEP
EDDF,100NM,MJ,25L,NA,95,19.116666666666667,18.40833333333333,18.769999999999996,18.589166666666664,"(265,360]",DEP
EDDF,100NM,MJ,NA,NA,1,20.25,20.25,20.25,20.25,"(210,265]",DEP
EDDF,100NM,MJ,NA,NA,1,16.95,16.95,16.95,16.95,"(265,360]",DEP
EDDF,100NM,MT,07C,NA,32,23.203333333333333,21.0475,22.729166666666664,21.888333333333332,"(0,210]",DEP
EDDF,100NM,MT,07C,NA,4,30.873333333333335,30.580833333333334,30.775833333333335,30.678333333333335,"(265,360]",DEP
EDDF,100NM,MT,07R,NA,22,25.313333333333333,23.575000000000003,24.450833333333332,24.01291666666667,"(0,210]",DEP
EDDF,100NM,MT,07R,NA,5,28.526666666666667,28.506666666666668,28.520000000000003,28.513333333333335,"(265,360]",DEP
EDDF,100NM,MT,18,NA,491,20.516666666666666,19.191666666666666,20.25,19.72083333333333,"(0,210]",DEP
EDDF,100NM,MT,18,NA,8,27.103333333333335,24.1025,24.7525,24.427500000000002,"(210,265]",DEP
EDDF,100NM,MT,18,NA,175,30.04,28.063333333333333,29.481666666666662,28.772499999999997,"(265,360]",DEP
EDDF,100NM,MT,25C,NA,10,22.080000000000002,19.090833333333336,21.435,20.26291666666667,"(0,210]",DEP
EDDF,100NM,MT,25C,NA,1,31.55,31.55,31.55,31.55,"(210,265]",DEP
EDDF,100NM,MT,25C,NA,19,29.549999999999997,28.876666666666665,29.42,29.148333333333333,"(265,360]",DEP
EDDF,100NM,MT,25L,NA,6,28.116666666666667,22.90416666666667,26.379166666666666,24.641666666666666,"(0,210]",DEP
EDDF,100NM,MT,25L,NA,57,29.536666666666665,28.16,29.39,28.775,"(265,360]",DEP
