ICAO,RANGE,CLASS,RWY,C40_SECT,N,REF_P20,REF_P05,REF_P15,REF_PBWG,C100_SECT,PHASE
EHAM,40NM,MT,04,"(0,150]",5,9.236666666666666,8.296666666666667,8.923333333333334,8.61,NA,ARR
EHAM,40NM,MT,04,"(150,250]",10,9.423333333333334,8.076666666666666,8.913333333333334,8.495000000000001,NA,ARR
EHAM,40NM,MT,04,"(250,360]",5,12.736666666666668,12.396666666666668,12.623333333333333,12.510000000000002,NA,ARR
EHAM,40NM,MT,06,"(150,250]",1,11.95,11.95,11.95,11.95,NA,ARR
EHAM,40NM,MT,06,"(250,360]",28,12.786666666666667,12.524166666666666,12.717500000000001,12.620833333333334,NA,ARR
EHAM,40NM,MT,18R,"(0,150]",3,13.67,12.879999999999999,13.406666666666668,13.143333333333334,NA,ARR
EHAM,40NM,MT,18R,"(250,360]",65,12.18,11.590000000000002,12.08,11.835,NA,ARR
EHAM,40NM,MT,22,"(0,150]",21,11.933333333333334,11.533333333333333,11.883333333333333,11.708333333333332,NA,ARR
EHAM,40NM,MT,22,"(150,250]",9,15.716666666666669,14.116666666666667,15.383333333333333,14.75,NA,ARR
EHAM,40NM,MT,22,"(250,360]",17,14.753333333333334,13.516666666666667,14.446666666666667,13.981666666666667,NA,ARR
EHAM,40NM,MT,27,"(0,150]",5,10.373333333333333,10.043333333333333,10.263333333333332,10.153333333333332,NA,ARR
EHAM,40NM,MT,27,"(250,360]",21,16.2,15.633333333333333,16.133333333333333,15.883333333333333,NA,ARR
EHAM,40NM,MT,36C,"(150,250]",1,15.583333333333334,15.583333333333334,15.583333333333334,15.583333333333334,NA,ARR
EHAM,40NM,MT,36R,"(0,150]",2,14.313333333333333,13.990833333333333,14.205833333333333,14.098333333333333,NA,ARR
EHAM,40NM,MT,36R,"(150,250]",1,11.883333333333333,11.883333333333333,11.883333333333333,11.883333333333333,NA,ARR
EHAM,40NM,MT,36R,"(250,360]",3,14.313333333333333,13.528333333333334,14.051666666666668,13.790000000000001,NA,ARR
EHAM,40NM,ZZ,04,"(150,250]",1,12.55,12.55,12.55,12.55,NA,ARR
EHAM,40NM,ZZ,06,"(150,250]",1,10.35,10.35,10.35,10.35,NA,ARR
EHAM,40NM,ZZ,06,"(250,360]",1,14.516666666666667,14.516666666666667,14.516666666666667,14.516666666666667,NA,ARR
EHAM,40NM,ZZ,18C,"(150,250]",3,16.133333333333333,16.008333333333333,16.09166666666667,16.05,NA,ARR
EHAM,40NM,ZZ,18R,"(150,250]",8,16.533333333333335,16.034166666666668,16.504166666666666,16.269166666666667,NA,ARR
EHAM,40NM,ZZ,22,"(0,150]",2,12.496666666666666,11.999166666666667,12.330833333333334,12.165000000000001,NA,ARR
EHAM,40NM,ZZ,22,"(150,250]",2,15.156666666666666,14.939166666666667,15.084166666666667,15.011666666666667,NA,ARR
